H;10369661000142;20160107;20170613
V;07467822000126;34472;E;626484;51000;20170321;20170321
V;07467822000126;35128;E;1301784;46000;20170410;20170410
V;07467822000126;35300;E;401616;5000;20170419;20170419
V;07467822000126;35314;E;196020;60000;20170420;20170420
V;07467822000126;35606;E;76000;2000;20170428;20170428
V;07467822000126;35764;E;763600;40000;20170504;20170504
V;07467822000126;35878;E;523320;62000;20170510;20170510
V;07467822000126;36018;E;583979;40000;20170513;20170513
V;07467822000126;36227;E;148720;40000;20170520;20170520
V;07467822000126;36311;E;1210922;6000;20170523;20170523
V;07467822000126;36367;E;546130;2000;20170525;20170525
V;07467822000126;36622;E;148000;20000;20170531;20170531
V;07467822000126;36767;E;257484;20000;20170601;20170601
V;07467822000126;37090;E;118400;16000;20170613;20170613
V;07467822000126;39208;E;6405000;600000;20151230;20160118
V;07467822000126;52627;E;6137940;37940000;20141127;20160827
